what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1410179440385
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1410179440386
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1410179440387
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1410179440388
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1410179440390
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1410179440391
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1410179440392
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1410179440393
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1410179440394
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1410179440396
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1410179440397
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1410179440399
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1410179440400
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1410179440401
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1410179440402
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1410179440404
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1410179440405
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1410179440407
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1410179440407
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1410179440409
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1410179440409
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1410179440411
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1410179440412
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1410179440413
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1410179440414
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1410179440416
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1410179440419
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1410179440420
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1410179440423
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1410179440426
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1410179440429
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1410179440430
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1410179440430
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1410179440432
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1410179440434
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1410179440435
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1410179440436
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1410179440437
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1410179440438
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1410179440439
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1410179440441
os,sysinfo,,,"macosx",1410179440445
arch,sysinfo,,,"x86_64",1410179440445
ws,sysinfo,,,"cocoa",1410179440445
locale,sysinfo,,,"en_US",1410179440445
processors,sysinfo,,,"4",1410179440445
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1410179440445
java.runtime.version,sysinfo,,,"1.6.0_65-b14-462-11M4609",1410179440445
java.specification.name,sysinfo,,,"Java Platform API Specification",1410179440445
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1410179440445
java.specification.version,sysinfo,,,"1.6",1410179440445
java.vendor,sysinfo,,,"Apple Inc.",1410179440445
java.version,sysinfo,,,"1.6.0_65",1410179440445
java.vm.info,sysinfo,,,"mixed mode",1410179440445
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1410179440445
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1410179440445
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1410179440445
java.vm.specification.version,sysinfo,,,"1.0",1410179440445
java.vm.vendor,sysinfo,,,"Apple Inc.",1410179440445
java.vm.version,sysinfo,,,"20.65-b04-462",1410179440445
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1410179440484
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1410179440535
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1410179440539
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410179444299
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410202031711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410202034623
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410243447264
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410243459478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281112801
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1410281116732
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281120216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281121120
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410281121180
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281121494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281126400
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1410281132695
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1410281133129
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281144770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281150068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281154880
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281168416
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1410281172869
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1410281172911
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410281175928
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1410281175929
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1410281177829
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281180476
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281180609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281183417
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1410281183459
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410281183459
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281190264
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281220087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1410281220168
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410281220332
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410281220382
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410281220589
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410281220645
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1410281223829
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281225733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281225784
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281228183
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1410281228218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410281228218
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410281228317
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1410281228341
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410281232862
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1410281238427
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410281242752
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410281247806
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410281249094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410281250547
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281252079
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281258006
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410281288654
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1410281291146
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410281292567
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410281294180
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281297275
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281311512
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410281314068
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410281315662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281319901
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281322738
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281392164
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281409870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281428511
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281434492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281435940
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281436683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281437579
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281441890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281442524
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281508105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1410281556753
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1410281570258
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1410281576302
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1410281577763
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1410281614146
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410281669513
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410282158673
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410282327816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410282386765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410282462092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283005601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283035938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283053589
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410283060812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283064398
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283065099
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283068001
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283192517
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283199679
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283200065
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283242268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283368669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283523500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283590797
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1410283598175
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1410283599127
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410283602206
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410283606319
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1410283608757
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1410283644883
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283663162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283692469
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283707252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283924713
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1410283926984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283976994
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283984023
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283989398
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410283993414
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1410284028483
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410284037483
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1410284040045
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1410284040126
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1410284040132
started,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1410284040155
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284041998
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284050283
error,log,,,"The program file specified in the launch configuration does not exist",1410284050382
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284050554
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284052261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284052835
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284122033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284122572
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284123190
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284133221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284200032
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284201672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284214786
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1410284225707
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1410284227329
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410284235423
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1410284238799
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1410284241830
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1410284241849
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1410284241851
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1410284241852
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1410284241864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410284259452
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410284263533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284279119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284294818
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284297295
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284298866
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284302184
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284303658
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284305300
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284306676
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284308629
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284309513
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284316670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284406909
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284407249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284422187
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410284450016
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1410284451024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1410284451995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410284455120
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410284456011
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284458727
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284464747
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284466047
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284468659
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410284470724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284473922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284475302
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284477974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284479191
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284480819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284481865
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410284485969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410284496204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284496838
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284571168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284580297
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284831407
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284847148
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410284985163
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410285263563
