what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410971339290
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410971421790
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1410971422897
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410971423225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410971423756
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410971716012
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410971717154
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410971721335
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410971722237
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410971931339
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1410971935985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410971937320
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1410971938919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410971942713
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410971965937
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410971966232
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410971966294
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410971966486
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410971966525
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1410971969180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410971970913
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410971970954
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410971973326
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1410971973369
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410971973369
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410971973469
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410971975630
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1410971982633
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410972029465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410972476970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410972541400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410972757259
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410972813104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410972821911
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410972825593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410972826475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410972865089
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410972977825
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973083325
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973085528
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973086213
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973100635
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973101246
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973135817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973136732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973167805
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973189562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973193781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973194238
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973389744
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973410108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973496489
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1410973591846
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1410973619703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973671612
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973693879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973694308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973700453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973718967
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973719988
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973720478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973972052
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410973979913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410974005145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410974005961
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410974188592
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410974189074
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410974196338
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410974201304
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410974330170
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410974330903
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410974428569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410974465005
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410974475461
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410974477320
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410974479074
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410974479566
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410975610577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410975612766
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410975861954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410975862554
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976091646
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976093878
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976117278
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976118050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976147144
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976148073
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976221048
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976221880
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976354656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976354895
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976384646
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976385239
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976390380
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976391117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976412228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976413482
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976438872
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976439811
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976532632
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976533081
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976533944
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976535249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976535676
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1410976581461
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1410976617463
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976634117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976634973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976635609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976770915
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1410976785080
error,log,,,"Unable to get CElement for Macro",1410976788483
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1410976788535
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1410976806536
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976825155
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976825907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976826339
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976827890
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410976837552
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976838833
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976850250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976855640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976857412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976858562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976858942
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976859483
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976860272
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410976886727
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1410976892533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976895718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976897891
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410976903984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976906085
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976906789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976907314
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976930952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976931495
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976989941
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976990909
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410976991777
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410977048645
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410977053335
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410977109787
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410977157835
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410977194306
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410977230838
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410977236042
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410977303166
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1410977315762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410977330450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410977700613
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410977701392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410977726087
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410977782691
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410977870978
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1410977941118
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1410977949999
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1410978005950
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1410978048705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410978052975
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410978107500
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1410978222705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410978273416
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410978278875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410978288781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410978319402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410978321411
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410980266644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410980267112
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410980591667
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410980592787
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410980922232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410980922983
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410981183723
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410981184572
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410981903358
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410981903939
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410981957496
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410981958396
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410982519240
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410982520128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410983505499
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410983506644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410983536504
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410983537230
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410983752324
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410983753243
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410983909867
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410983944732
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1410983956877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410983958014
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1410983959914
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410983961154
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410983967927
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410983972515
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410983979979
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410984013596
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1410984028698
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410984029989
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1410984031328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410984032531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410984034298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410984038795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410984172112
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410984181555
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410984190921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410984233747
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410984238248
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410984242747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1410984245095
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410984245476
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410984245655
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410984247258
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410984340349
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1410984342089
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410984342465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410984342673
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410984343200
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410984384173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410984386947
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410984388638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410984389726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410984429554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410984430516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410984555080
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410984645211
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1410984648264
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410984648551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410984650175
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410984729659
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410984734862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410984799042
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410984817092
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410984818521
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1410984818816
